관측소명:울릉도
위도:37.491389
경도:130.913611
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-10-03 05:05:00	54	23.00	31.30	-	-	-	-	0.7	북북서	331	22.7	1018.2	-	
2021-10-03 05:06:00	54	23.00	31.30	-	-	-	-	1.3	남서	214	22.7	1018.2	-	
2021-10-03 05:07:00	54	23.00	31.30	-	-	-	-	0.3	서남서	243	22.6	1018.2	-	
2021-10-03 05:08:00	52	23.00	31.30	-	-	-	-	0.1	서남서	244	22.7	1018.2	-	
2021-10-03 05:09:00	52	23.00	31.30	-	-	-	-	0.4	서	275	22.7	1018.2	-	
2021-10-03 05:10:00	54	23.00	31.30	-	-	-	-	0.3	북북동	12	22.7	1018.2	-	
2021-10-03 05:11:00	54	23.00	31.30	-	-	-	-	0.7	북	7	22.7	1018.2	-	
2021-10-03 05:12:00	54	23.00	31.30	-	-	-	-	1.3	북	2	22.7	1018.2	-	
2021-10-03 05:13:00	54	23.00	31.30	-	-	-	-	1.0	북북동	15	22.7	1018.0	-	
2021-10-03 05:14:00	54	23.00	31.30	-	-	-	-	0.6	서	271	22.6	1018.2	-	
2021-10-03 05:15:00	54	23.00	31.30	-	-	-	-	1.0	서남서	238	22.7	1018.2	-	
2021-10-03 05:16:00	54	23.00	31.30	-	-	-	-	0.6	서	276	22.7	1018.2	-	
2021-10-03 05:17:00	54	23.00	31.30	-	-	-	-	0.3	서북서	293	22.6	1018.2	-	
2021-10-03 05:18:00	54	23.00	31.30	-	-	-	-	0.0	서북서	292	22.6	1018.2	-	
2021-10-03 05:19:00	54	23.00	31.40	-	-	-	-	0.0	서북서	292	22.6	1018.2	-	
2021-10-03 05:20:00	54	23.00	31.40	-	-	-	-	0.3	북서	305	22.6	1018.2	-	
2021-10-03 05:21:00	54	23.00	31.40	-	-	-	-	0.1	북서	321	22.6	1018.2	-	
2021-10-03 05:22:00	54	23.00	31.30	-	-	-	-	0.1	북서	324	22.6	1018.2	-	
2021-10-03 05:23:00	52	23.00	31.40	-	-	-	-	0.3	서북서	295	22.7	1018.2	-	
2021-10-03 05:24:00	52	23.00	31.40	-	-	-	-	0.0	서	273	22.7	1018.4	-	
2021-10-03 05:25:00	52	23.00	31.40	-	-	-	-	0.5	서	261	22.7	1018.2	-	
2021-10-03 05:26:00	54	23.00	31.40	-	-	-	-	1.3	북동	53	22.8	1018.2	-	
2021-10-03 05:27:00	54	23.00	31.40	-	-	-	-	0.6	남남서	196	22.8	1018.4	-	
2021-10-03 05:28:00	52	23.00	31.30	-	-	-	-	1.0	서남서	238	22.7	1018.4	-	
2021-10-03 05:29:00	52	23.00	31.40	-	-	-	-	0.1	서남서	246	22.7	1018.2	-	
2021-10-03 05:30:00	52	23.00	31.30	-	-	-	-	0.0	서남서	249	22.6	1018.5	-	
2021-10-03 05:31:00	52	23.00	31.30	-	-	-	-	0.0	서남서	249	22.6	1018.5	-	
2021-10-03 05:32:00	52	23.00	31.40	-	-	-	-	0.0	서남서	249	22.7	1018.5	-	
2021-10-03 05:33:00	52	23.00	31.40	-	-	-	-	0.3	북	354	22.7	1018.4	-	
2021-10-03 05:34:00	52	23.00	31.40	-	-	-	-	0.9	북북서	338	22.8	1018.5	-	
2021-10-03 05:35:00	52	23.00	31.40	-	-	-	-	1.6	동북동	62	22.7	1018.5	-	
2021-10-03 05:36:00	52	23.00	31.40	-	-	-	-	0.2	동	93	22.7	1018.4	-	
2021-10-03 05:37:00	52	23.00	31.40	-	-	-	-	0.8	동북동	68	22.8	1018.5	-	
2021-10-03 05:38:00	52	23.00	31.40	-	-	-	-	0.6	서	270	22.8	1018.5	-	
2021-10-03 05:39:00	52	23.00	31.40	-	-	-	-	0.1	서	281	22.8	1018.5	-	
2021-10-03 05:40:00	52	23.00	31.40	-	-	-	-	0.0	서	281	22.8	1018.5	-	
2021-10-03 05:41:00	52	23.00	31.40	-	-	-	-	0.0	서북서	282	22.8	1018.5	-	
2021-10-03 05:42:00	54	23.00	31.40	-	-	-	-	1.0	북북동	18	22.8	1018.5	-	
2021-10-03 05:43:00	52	23.00	31.40	-	-	-	-	0.3	북북동	24	22.8	1018.5	-	
2021-10-03 05:44:00	52	23.00	31.40	-	-	-	-	1.0	북	10	22.9	1018.4	-	
2021-10-03 05:45:00	52	23.00	31.40	-	-	-	-	1.2	동북동	60	22.8	1018.4	-	
2021-10-03 05:46:00	52	23.00	31.40	-	-	-	-	1.7	남서	234	22.7	1018.4	-	
2021-10-03 05:47:00	52	23.00	31.40	-	-	-	-	0.1	남남서	211	22.7	1018.5	-	
2021-10-03 05:48:00	52	23.00	31.40	-	-	-	-	0.3	남남동	167	22.7	1018.4	-	
2021-10-03 05:49:00	52	23.00	31.40	-	-	-	-	1.7	서남서	244	22.8	1018.4	-	
2021-10-03 05:50:00	52	23.00	31.40	-	-	-	-	2.6	서남서	237	22.8	1018.5	-	
2021-10-03 05:51:00	52	23.00	31.40	-	-	-	-	1.3	서북서	286	22.8	1018.5	-	
2021-10-03 05:52:00	52	23.00	31.40	-	-	-	-	1.9	북북동	24	22.8	1018.4	-	
2021-10-03 05:53:00	52	23.00	31.40	-	-	-	-	2.5	남서	230	22.9	1018.5	-	
2021-10-03 05:54:00	52	23.00	31.40	-	-	-	-	0.6	서	259	22.8	1018.5	-	
2021-10-03 05:55:00	52	23.00	31.40	-	-	-	-	0.8	북	1	22.8	1018.4	-	
2021-10-03 05:56:00	52	23.00	31.40	-	-	-	-	1.6	서	261	22.8	1018.4	-	
2021-10-03 05:57:00	52	23.00	31.40	-	-	-	-	1.4	서남서	245	22.7	1018.5	-	
2021-10-03 05:58:00	52	23.00	31.40	-	-	-	-	0.0	서	271	22.7	1018.7	-	
2021-10-03 05:59:00	52	23.00	31.40	-	-	-	-	1.3	서남서	252	22.8	1018.7	-	
2021-10-03 06:00:00	52	23.00	31.40	-	-	-	-	0.3	서	260	22.8	1018.5	-	
2021-10-03 06:01:00	52	23.00	31.30	-	-	-	-	0.6	서	259	22.8	1018.4	-	
2021-10-03 06:02:00	52	23.00	31.40	-	-	-	-	0.7	서남서	251	22.8	1018.7	-	
2021-10-03 06:03:00	52	23.00	31.40	-	-	-	-	0.5	서북서	303	22.8	1018.7	-	
2021-10-03 06:04:00	52	23.00	31.40	-	-	-	-	1.8	서북서	282	22.8	1018.7	-	
2021-10-03 06:05:00	52	23.00	31.40	-	-	-	-	0.3	북북서	340	22.8	1018.7	-	
2021-10-03 06:06:00	52	23.00	31.40	-	-	-	-	0.7	서	265	22.8	1018.7	-	
2021-10-03 06:07:00	52	23.00	31.40	-	-	-	-	1.5	북	8	22.8	1018.7	-	
2021-10-03 06:08:00	52	23.00	31.40	-	-	-	-	1.5	북북동	23	22.8	1018.7	-	
2021-10-03 06:09:00	52	23.00	31.40	-	-	-	-	1.1	북북서	348	22.8	1018.7	-	
2021-10-03 06:10:00	52	23.00	31.40	-	-	-	-	0.9	북동	38	22.8	1018.7	-	
2021-10-03 06:11:00	52	23.00	31.40	-	-	-	-	1.0	동북동	57	22.8	1018.7	-	
2021-10-03 06:12:00	52	23.00	31.40	-	-	-	-	1.7	동북동	60	22.8	1018.7	-	
2021-10-03 06:13:00	52	23.00	31.40	-	-	-	-	1.0	북	10	22.8	1018.7	-	
2021-10-03 06:14:00	52	23.00	31.40	-	-	-	-	0.8	북	8	22.9	1018.7	-	
2021-10-03 06:15:00	52	23.00	31.40	-	-	-	-	0.5	북	354	22.9	1018.4	-	
2021-10-03 06:16:00	52	23.00	31.40	-	-	-	-	0.4	북	355	22.8	1018.5	-	
2021-10-03 06:17:00	52	23.00	31.40	-	-	-	-	0.6	북북동	32	22.8	1018.4	-	
2021-10-03 06:18:00	52	23.00	31.40	-	-	-	-	0.7	북북서	329	22.8	1018.5	-	
2021-10-03 06:19:00	52	23.00	31.40	-	-	-	-	0.4	북서	311	22.8	1018.5	-	
2021-10-03 06:20:00	52	23.00	31.40	-	-	-	-	0.3	북서	313	22.8	1018.5	-	
2021-10-03 06:21:00	52	23.00	31.40	-	-	-	-	1.0	북	11	22.9	1018.5	-	
2021-10-03 06:22:00	52	23.00	31.40	-	-	-	-	1.8	북	9	22.9	1018.5	-	
2021-10-03 06:23:00	52	23.00	31.40	-	-	-	-	1.2	북	2	22.8	1018.5	-	
2021-10-03 06:24:00	52	23.00	31.40	-	-	-	-	1.1	북북서	329	22.8	1018.5	-	
2021-10-03 06:25:00	52	23.00	31.40	-	-	-	-	1.2	서남서	253	22.9	1018.5	-	
2021-10-03 06:26:00	52	23.00	31.40	-	-	-	-	1.3	북	8	22.9	1018.5	-	
2021-10-03 06:27:00	52	23.00	31.40	-	-	-	-	1.4	북북동	20	22.9	1018.5	-	
2021-10-03 06:28:00	52	23.00	31.40	-	-	-	-	0.8	북	350	22.9	1018.5	-	
2021-10-03 06:29:00	52	23.00	31.40	-	-	-	-	1.0	북	354	22.9	1018.5	-	
2021-10-03 06:30:00	52	23.00	31.40	-	-	-	-	1.1	북북동	14	22.9	1018.5	-	
2021-10-03 06:31:00	52	23.00	31.40	-	-	-	-	1.1	북북동	23	22.9	1018.5	-	
2021-10-03 06:32:00	52	23.00	31.40	-	-	-	-	1.3	북북동	27	22.9	1018.5	-	
2021-10-03 06:33:00	52	23.00	31.40	-	-	-	-	0.4	북동	42	22.9	1018.7	-	
2021-10-03 06:34:00	52	23.00	31.40	-	-	-	-	0.4	북북동	31	22.9	1018.5	-	
2021-10-03 06:35:00	52	23.00	31.40	-	-	-	-	0.8	북북동	15	22.9	1018.9	-	
2021-10-03 06:36:00	52	23.00	31.40	-	-	-	-	1.8	북북동	17	22.8	1018.9	-	
2021-10-03 06:37:00	52	23.00	31.40	-	-	-	-	1.0	북북동	22	22.9	1018.9	-	
2021-10-03 06:38:00	52	23.00	31.40	-	-	-	-	1.5	북북동	13	22.9	1018.9	-	
2021-10-03 06:39:00	52	23.00	31.40	-	-	-	-	1.2	서	259	22.8	1018.9	-	
2021-10-03 06:40:00	52	23.00	31.40	-	-	-	-	0.9	동북동	60	22.9	1018.9	-	
2021-10-03 06:41:00	52	23.00	31.40	-	-	-	-	0.7	동북동	67	22.9	1019.1	-	
2021-10-03 06:42:00	52	23.00	31.40	-	-	-	-	0.7	북	9	22.9	1019.1	-	
2021-10-03 06:43:00	52	23.00	31.40	-	-	-	-	1.3	북서	309	22.9	1019.1	-	
2021-10-03 06:44:00	52	23.00	31.40	-	-	-	-	0.9	북북동	14	22.9	1019.1	-	
2021-10-03 06:45:00	52	23.00	31.40	-	-	-	-	1.0	북	0	22.9	1019.1	-	
2021-10-03 06:46:00	52	23.00	31.40	-	-	-	-	1.3	북북동	13	22.9	1019.1	-	
2021-10-03 06:47:00	52	23.00	31.40	-	-	-	-	0.7	북북동	22	22.9	1019.1	-	
2021-10-03 06:48:00	52	23.00	31.40	-	-	-	-	1.7	서	280	22.9	1018.9	-	
2021-10-03 06:49:00	52	23.00	31.40	-	-	-	-	0.9	북북서	334	22.9	1018.9	-	
2021-10-03 06:50:00	52	23.00	31.40	-	-	-	-	0.9	서남서	258	22.9	1018.9	-	
2021-10-03 06:51:00	52	23.00	31.40	-	-	-	-	1.2	서북서	284	22.9	1019.1	-	
2021-10-03 06:52:00	52	23.00	31.40	-	-	-	-	1.1	북북서	348	23.0	1018.9	-	
2021-10-03 06:53:00	52	23.00	31.40	-	-	-	-	1.0	북	351	23.0	1019.1	-	
2021-10-03 06:54:00	52	23.00	31.40	-	-	-	-	1.2	북	6	23.0	1019.1	-	
2021-10-03 06:55:00	52	23.00	31.40	-	-	-	-	1.6	북동	40	23.0	1019.1	-	
2021-10-03 06:56:00	52	23.00	31.40	-	-	-	-	1.5	북	9	23.0	1019.1	-	
2021-10-03 06:57:00	52	23.00	31.40	-	-	-	-	0.3	북북서	332	23.0	1019.1	-	
2021-10-03 06:58:00	52	23.00	31.40	-	-	-	-	1.4	북	5	23.0	1019.3	-	
2021-10-03 06:59:00	52	23.00	31.40	-	-	-	-	0.9	북북동	24	23.0	1019.1	-	
2021-10-03 07:00:00	52	23.00	31.40	-	-	-	-	0.7	북북동	28	23.0	1019.1	-	
2021-10-03 07:01:00	52	23.00	31.40	-	-	-	-	0.1	북북동	27	23.0	1019.3	-	
2021-10-03 07:02:00	52	23.00	31.40	-	-	-	-	0.3	북북동	25	23.1	1019.3	-	
2021-10-03 07:03:00	52	23.00	31.40	-	-	-	-	1.1	북서	304	23.1	1019.3	-	
2021-10-03 07:04:00	52	23.00	31.40	-	-	-	-	1.3	서남서	239	23.1	1019.3	-	
2021-10-03 07:05:00	52	23.00	31.40	-	-	-	-	1.0	북북서	341	23.1	1019.3	-	
2021-10-03 07:06:00	52	23.00	31.40	-	-	-	-	0.9	북	355	23.1	1019.3	-	
2021-10-03 07:07:00	52	23.00	31.40	-	-	-	-	1.2	북동	37	23.1	1019.3	-	
2021-10-03 07:08:00	52	23.00	31.40	-	-	-	-	0.7	북북동	16	23.1	1019.6	-	
2021-10-03 07:09:00	52	23.00	31.40	-	-	-	-	1.0	북북서	341	23.1	1019.4	-	
2021-10-03 07:10:00	52	23.00	31.40	-	-	-	-	1.4	남남서	213	23.1	1019.6	-	
2021-10-03 07:11:00	52	23.00	31.40	-	-	-	-	0.7	서남서	238	23.1	1019.6	-	
2021-10-03 07:12:00	52	23.00	31.40	-	-	-	-	1.3	북북동	25	23.2	1019.6	-	
2021-10-03 07:13:00	52	23.00	31.40	-	-	-	-	1.1	북	359	23.2	1019.6	-	
2021-10-03 07:14:00	52	23.00	31.40	-	-	-	-	0.5	북북동	12	23.1	1019.6	-	
2021-10-03 07:15:00	52	23.00	31.40	-	-	-	-	0.0	북북동	13	23.2	1019.4	-	
2021-10-03 07:16:00	52	23.00	31.40	-	-	-	-	0.0	북북동	12	23.1	1019.6	-	
2021-10-03 07:17:00	52	23.00	31.40	-	-	-	-	1.0	북	11	23.2	1019.6	-	
2021-10-03 07:18:00	52	23.00	31.40	-	-	-	-	1.3	북동	56	23.1	1019.4	-	
2021-10-03 07:19:00	52	23.00	31.40	-	-	-	-	1.1	북동	41	23.1	1019.4	-	
2021-10-03 07:20:00	52	23.00	31.40	-	-	-	-	0.3	북동	35	23.2	1019.4	-	
2021-10-03 07:21:00	52	23.00	31.40	-	-	-	-	0.4	북북동	33	23.2	1019.4	-	
2021-10-03 07:22:00	52	23.00	31.40	-	-	-	-	0.6	북북동	13	23.2	1019.4	-	
2021-10-03 07:23:00	52	23.00	31.40	-	-	-	-	1.0	북서	321	23.2	1019.4	-	
2021-10-03 07:24:00	52	23.00	31.40	-	-	-	-	0.5	서남서	239	23.3	1019.6	-	
2021-10-03 07:25:00	52	23.00	31.40	-	-	-	-	0.3	남서	230	23.3	1019.6	-	
2021-10-03 07:26:00	52	23.00	31.40	-	-	-	-	0.0	남서	216	23.3	1019.4	-	
2021-10-03 07:27:00	52	23.00	31.40	-	-	-	-	0.0	남서	216	23.3	1019.6	-	
2021-10-03 07:28:00	52	23.00	31.40	-	-	-	-	0.2	서	264	23.3	1019.6	-	
2021-10-03 07:29:00	52	23.00	31.40	-	-	-	-	0.4	북북동	24	23.3	1019.4	-	
2021-10-03 07:30:00	52	23.00	31.40	-	-	-	-	1.2	북	10	23.3	1019.4	-	
2021-10-03 07:31:00	52	23.00	31.40	-	-	-	-	0.6	북북서	348	23.3	1019.8	-	
2021-10-03 07:32:00	52	23.00	31.40	-	-	-	-	0.9	북	356	23.3	1019.8	-	
2021-10-03 07:33:00	52	23.00	31.40	-	-	-	-	1.3	서남서	252	23.4	1019.8	-	
2021-10-03 07:34:00	52	23.00	31.40	-	-	-	-	0.5	서남서	252	23.4	1019.8	-	
2021-10-03 07:35:00	52	23.00	31.40	-	-	-	-	0.0	서남서	240	23.4	1019.6	-	
2021-10-03 07:36:00	52	23.00	31.40	-	-	-	-	0.3	서남서	240	23.4	1019.6	-	
2021-10-03 07:37:00	52	23.00	31.40	-	-	-	-	1.0	북북서	337	23.4	1019.4	-	
2021-10-03 07:38:00	52	23.00	31.40	-	-	-	-	1.0	북동	41	23.4	1019.4	-	
2021-10-03 07:39:00	52	23.00	31.40	-	-	-	-	0.4	북북동	25	23.4	1019.6	-	
2021-10-03 07:40:00	52	23.00	31.40	-	-	-	-	0.7	북북동	26	23.4	1019.6	-	
2021-10-03 07:41:00	52	23.00	31.40	-	-	-	-	2.0	북북동	24	23.4	1019.6	-	
2021-10-03 07:42:00	52	23.00	31.40	-	-	-	-	2.1	북북동	18	23.4	1019.4	-	
2021-10-03 07:43:00	-	23.00	31.50	-	-	-	-	0.6	북	6	23.4	1019.6	-	
2021-10-03 07:44:00	-	23.00	31.50	-	-	-	-	0.2	북북서	347	23.4	1019.6	-	
2021-10-03 07:45:00	-	23.00	31.40	-	-	-	-	0.8	북	358	23.4	1019.6	-	
2021-10-03 07:46:00	-	23.00	31.40	-	-	-	-	1.4	북	351	23.4	1019.6	-	
2021-10-03 07:47:00	-	23.00	31.50	-	-	-	-	0.6	북북동	20	23.4	1019.8	-	
2021-10-03 07:48:00	-	23.00	31.50	-	-	-	-	1.3	북	8	23.4	1019.6	-	
2021-10-03 07:49:00	-	23.00	31.50	-	-	-	-	1.6	북	7	23.4	1020.0	-	
2021-10-03 07:50:00	-	23.00	31.50	-	-	-	-	1.0	북북동	26	23.4	1019.8	-	
2021-10-03 07:51:00	-	23.00	31.50	-	-	-	-	1.6	서북서	300	23.4	1019.8	-	
2021-10-03 07:52:00	-	23.00	31.40	-	-	-	-	1.3	서남서	245	23.4	1020.0	-	
2021-10-03 07:53:00	-	23.00	31.50	-	-	-	-	0.7	남서	225	23.4	1020.0	-	
2021-10-03 07:54:00	-	23.00	31.50	-	-	-	-	1.4	서	279	23.4	1020.0	-	
2021-10-03 07:55:00	-	23.00	31.50	-	-	-	-	0.6	서	277	23.4	1020.0	-	
2021-10-03 07:56:00	-	23.00	31.50	-	-	-	-	0.5	북북서	330	23.5	1020.0	-	
2021-10-03 07:57:00	-	23.00	31.50	-	-	-	-	0.3	북	11	23.5	1020.0	-	
2021-10-03 07:58:00	-	23.00	31.50	-	-	-	-	0.3	북동	36	23.5	1020.0	-	
2021-10-03 07:59:00	-	23.00	31.50	-	-	-	-	0.6	동	94	23.5	1020.0	-	
2021-10-03 08:00:00	-	23.00	31.50	-	-	-	-	2.0	북	354	23.4	1020.0	-	
2021-10-03 08:01:00	-	23.00	31.50	-	-	-	-	0.2	북	353	23.4	1020.0	-	
2021-10-03 08:02:00	-	23.00	31.50	-	-	-	-	1.5	북북동	13	23.5	1020.0	-	
2021-10-03 08:03:00	-	23.00	31.50	-	-	-	-	1.0	북	2	23.5	1020.0	-	
2021-10-03 08:04:00	-	23.00	31.50	-	-	-	-	0.9	서	279	23.5	1020.0	-	
2021-10-03 08:05:00	-	23.00	31.50	-	-	-	-	1.0	북	356	23.5	1020.0	-	
2021-10-03 08:06:00	-	23.00	31.50	-	-	-	-	0.6	북북동	16	23.6	1020.0	-	
2021-10-03 08:07:00	-	23.00	31.50	-	-	-	-	1.3	북북동	16	23.6	1020.0	-	
2021-10-03 08:08:00	-	23.00	31.50	-	-	-	-	1.1	북	359	23.6	1020.0	-	
2021-10-03 08:09:00	-	23.00	31.50	-	-	-	-	0.8	북	10	23.6	1020.0	-	
2021-10-03 08:10:00	-	23.00	31.50	-	-	-	-	0.9	북	1	23.6	1020.0	-	
2021-10-03 08:11:00	-	23.00	31.50	-	-	-	-	0.9	북북동	13	23.6	1020.0	-	
2021-10-03 08:12:00	-	23.00	31.50	-	-	-	-	1.3	북	358	23.6	1020.0	-	
2021-10-03 08:13:00	-	23.00	31.50	-	-	-	-	0.6	남	172	23.6	1020.0	-	
2021-10-03 08:14:00	-	23.00	31.50	-	-	-	-	0.8	남서	216	23.6	1020.0	-	
2021-10-03 08:15:00	-	23.00	31.50	-	-	-	-	1.3	서북서	292	23.6	1020.0	-	
2021-10-03 08:16:00	-	23.00	31.50	-	-	-	-	0.0	서북서	292	23.7	1020.0	-	
2021-10-03 08:17:00	-	23.00	31.50	-	-	-	-	0.0	서북서	289	23.7	1020.0	-	
2021-10-03 08:18:00	-	23.00	31.50	-	-	-	-	1.2	서남서	241	23.7	1020.0	-	
2021-10-03 08:19:00	-	23.00	31.50	-	-	-	-	0.5	서	259	23.7	1020.0	-	
2021-10-03 08:20:00	-	23.00	31.50	-	-	-	-	1.1	북북동	21	23.7	1020.0	-	
2021-10-03 08:21:00	-	23.00	31.50	-	-	-	-	0.5	북북동	33	23.7	1020.0	-	
2021-10-03 08:22:00	-	23.00	31.50	-	-	-	-	0.4	북	9	23.7	1020.0	-	
2021-10-03 08:23:00	-	23.00	31.50	-	-	-	-	0.5	북	11	23.8	1020.0	-	
2021-10-03 08:24:00	-	23.00	31.50	-	-	-	-	1.3	북북동	18	23.8	1020.2	-	
2021-10-03 08:25:00	-	23.00	31.50	-	-	-	-	0.9	북북동	20	23.7	1020.2	-	
2021-10-03 08:26:00	-	23.00	31.50	-	-	-	-	1.6	북북동	27	23.7	1020.0	-	
2021-10-03 08:27:00	-	23.00	31.50	-	-	-	-	1.2	북	10	23.7	1020.3	-	
2021-10-03 08:28:00	-	23.00	31.50	-	-	-	-	1.1	북북동	22	23.8	1020.3	-	
2021-10-03 08:29:00	-	23.00	31.50	-	-	-	-	1.0	북북동	29	23.7	1020.2	-	
2021-10-03 08:30:00	-	23.00	31.50	-	-	-	-	0.8	북동	39	23.8	1020.5	-	
2021-10-03 08:31:00	-	23.00	31.50	-	-	-	-	1.4	북	351	23.7	1020.3	-	
2021-10-03 08:32:00	-	23.00	31.50	-	-	-	-	0.8	서	271	23.7	1020.5	-	
2021-10-03 08:33:00	-	23.00	31.50	-	-	-	-	0.6	남서	220	23.8	1020.5	-	
2021-10-03 08:34:00	-	23.00	31.50	-	-	-	-	0.5	북서	318	23.8	1020.5	-	
2021-10-03 08:35:00	-	23.00	31.50	-	-	-	-	1.9	북	10	23.8	1020.5	-	
2021-10-03 08:36:00	-	23.00	31.50	-	-	-	-	0.7	서북서	283	23.8	1020.5	-	
2021-10-03 08:37:00	-	23.00	31.50	-	-	-	-	1.0	북서	326	23.8	1020.5	-	
2021-10-03 08:38:00	-	23.00	31.50	-	-	-	-	0.9	북	5	23.8	1020.5	-	
2021-10-03 08:39:00	-	23.00	31.50	-	-	-	-	0.7	북동	49	23.7	1020.5	-	
2021-10-03 08:40:00	-	23.00	31.50	-	-	-	-	0.1	북북동	27	23.8	1020.5	-	
2021-10-03 08:41:00	-	23.00	31.50	-	-	-	-	0.2	북북동	27	23.8	1020.5	-	
2021-10-03 08:42:00	-	23.00	31.50	-	-	-	-	0.2	북북동	27	23.8	1020.5	-	
2021-10-03 08:43:00	-	23.00	31.50	-	-	-	-	0.9	북북동	17	23.8	1020.5	-	
2021-10-03 08:44:00	-	23.00	31.50	-	-	-	-	1.4	북북동	18	23.8	1020.5	-	
2021-10-03 08:45:00	-	23.00	31.50	-	-	-	-	1.3	북동	37	23.8	1020.5	-	
2021-10-03 08:46:00	-	23.00	31.50	-	-	-	-	0.1	북	9	23.8	1020.5	-	
2021-10-03 08:47:00	-	23.00	31.50	-	-	-	-	1.0	북	3	23.8	1020.5	-	
2021-10-03 08:48:00	-	23.00	31.50	-	-	-	-	1.0	북	2	23.8	1020.5	-	
2021-10-03 08:49:00	-	23.00	31.50	-	-	-	-	1.0	북	5	23.8	1020.5	-	
2021-10-03 08:50:00	-	23.00	31.50	-	-	-	-	0.7	북서	322	23.8	1020.5	-	
2021-10-03 08:51:00	-	23.00	31.50	-	-	-	-	1.2	서남서	251	23.7	1020.5	-	
2021-10-03 08:52:00	-	23.00	31.50	-	-	-	-	0.6	서남서	239	23.7	1020.5	-	
2021-10-03 08:53:00	-	23.00	31.50	-	-	-	-	0.5	서북서	283	23.7	1020.5	-	
2021-10-03 08:54:00	-	23.00	31.50	-	-	-	-	0.0	북서	323	23.8	1020.5	-	
2021-10-03 08:55:00	-	23.00	31.50	-	-	-	-	0.1	북서	326	23.8	1020.5	-	
2021-10-03 08:56:00	-	23.00	31.50	-	-	-	-	0.9	북	1	23.8	1020.5	-	
2021-10-03 08:57:00	-	23.00	31.50	-	-	-	-	1.6	북	10	23.8	1020.5	-	
2021-10-03 08:58:00	-	23.00	31.50	-	-	-	-	1.3	북북동	24	23.8	1020.3	-	
2021-10-03 08:59:00	-	23.00	31.50	-	-	-	-	0.6	동북동	70	23.8	1020.3	-	
2021-10-03 09:00:00	54	23.00	31.50	-	-	-	-	0.2	동북동	57	23.8	1020.5	-	
2021-10-03 09:01:00	54	23.00	31.50	-	-	-	-	1.0	북	353	23.8	1020.5	-	
2021-10-03 09:02:00	52	23.00	31.50	-	-	-	-	1.7	남서	225	23.8	1020.5	-	
2021-10-03 09:03:00	52	23.00	31.50	-	-	-	-	1.2	남서	233	23.8	1020.5	-	
2021-10-03 09:04:00	52	23.00	31.50	-	-	-	-	1.0	서남서	239	23.8	1020.3	-	
2021-10-03 09:05:00	52	23.00	31.50	-	-	-	-	0.2	남서	232	23.8	1020.5	-	
2021-10-03 09:06:00	54	23.00	31.50	-	-	-	-	0.4	남서	232	23.8	1020.3	-	
2021-10-03 09:07:00	52	23.00	31.50	-	-	-	-	0.4	남서	234	23.9	1020.5	-	
2021-10-03 09:08:00	52	23.00	31.50	-	-	-	-	0.8	북북동	14	23.9	1020.2	-	
2021-10-03 09:09:00	52	23.00	31.50	-	-	-	-	1.1	북북동	29	23.8	1020.2	-	
2021-10-03 09:10:00	52	23.00	31.50	-	-	-	-	1.0	북북동	33	23.8	1020.2	-	
2021-10-03 09:11:00	52	23.00	31.50	-	-	-	-	0.3	북북동	14	23.8	1020.2	-	
2021-10-03 09:12:00	52	23.00	31.50	-	-	-	-	0.2	북북동	15	23.9	1020.3	-	
2021-10-03 09:13:00	54	23.00	31.50	-	-	-	-	1.2	북북동	12	23.9	1020.3	-	
2021-10-03 09:14:00	54	23.00	31.50	-	-	-	-	1.7	북북동	19	23.8	1020.3	-	
2021-10-03 09:15:00	54	23.00	31.50	-	-	-	-	2.0	북	7	23.9	1020.3	-	
2021-10-03 09:16:00	54	23.00	31.50	-	-	-	-	1.5	북서	310	23.9	1020.3	-	
2021-10-03 09:17:00	52	23.00	31.50	-	-	-	-	0.6	서남서	247	23.9	1020.3	-	
2021-10-03 09:18:00	54	23.00	31.50	-	-	-	-	0.5	서북서	296	23.8	1020.3	-	
2021-10-03 09:19:00	54	23.00	31.50	-	-	-	-	0.0	북서	309	23.9	1020.2	-	
2021-10-03 09:20:00	52	23.00	31.50	-	-	-	-	0.4	서북서	302	23.9	1020.3	-	
2021-10-03 09:21:00	52	23.00	31.50	-	-	-	-	0.5	북북서	343	23.9	1020.3	-	
2021-10-03 09:22:00	52	23.00	31.50	-	-	-	-	1.1	남서	220	23.9	1020.3	-	
2021-10-03 09:23:00	52	23.00	31.50	-	-	-	-	1.1	남동	146	23.8	1020.3	-	
2021-10-03 09:24:00	52	23.00	31.50	-	-	-	-	1.2	동북동	74	23.9	1020.3	-	
2021-10-03 09:25:00	54	23.00	31.50	-	-	-	-	1.3	북북동	12	23.9	1020.3	-	
2021-10-03 09:26:00	54	23.00	31.50	-	-	-	-	1.2	북북동	15	23.8	1020.3	-	
2021-10-03 09:27:00	54	23.00	31.50	-	-	-	-	0.0	북	0	23.9	1020.3	-	
2021-10-03 09:28:00	54	23.00	31.50	-	-	-	-	0.9	북	5	23.9	1020.5	-	
2021-10-03 09:29:00	54	23.00	31.50	-	-	-	-	1.7	북북동	33	23.9	1020.3	-	
