관측소명:태안
위도:36.91305555555560
경도:126.238888888889
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-10-03 17:33:00	389	-	-	-	-	-	-	3.8	남남동	159	23.8	1016.9	-	
2021-10-03 17:34:00	388	-	-	-	-	-	-	3.5	남남동	166	23.8	1016.9	-	
2021-10-03 17:35:00	386	-	-	-	-	-	-	3.5	남남동	155	23.8	1017.0	-	
2021-10-03 17:36:00	384	-	-	-	-	-	-	3.3	남	169	23.8	1017.0	-	
2021-10-03 17:37:00	383	-	-	-	-	-	-	3.5	남	179	23.8	1017.0	-	
2021-10-03 17:38:00	381	-	-	-	-	-	-	2.9	남	176	23.8	1017.0	-	
2021-10-03 17:39:00	380	-	-	-	-	-	-	3.5	남남동	167	23.8	1017.0	-	
2021-10-03 17:40:00	377	-	-	-	-	-	-	3.6	남남동	160	23.8	1017.0	-	
2021-10-03 17:41:00	375	-	-	-	-	-	-	3.2	남	173	23.8	1017.0	-	
2021-10-03 17:42:00	374	-	-	-	-	-	-	3.2	남	171	23.8	1017.0	-	
2021-10-03 17:43:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2021-10-03 17:44:00	371	-	-	-	-	-	-	3.3	남남동	167	23.8	1017.0	-	
2021-10-03 17:45:00	369	-	-	-	-	-	-	3.1	남남동	165	23.8	1017.0	-	
2021-10-03 17:46:00	367	-	-	-	-	-	-	4.3	남남동	164	23.8	1017.0	-	
2021-10-03 17:47:00	366	-	-	-	-	-	-	3.8	남	171	23.8	1017.1	-	
2021-10-03 17:48:00	364	-	-	-	-	-	-	3.7	남	174	23.8	1017.1	-	
2021-10-03 17:49:00	362	-	-	-	-	-	-	3.5	남	174	23.9	1017.0	-	
2021-10-03 17:50:00	360	-	-	-	-	-	-	3.8	남	172	23.9	1017.1	-	
2021-10-03 17:51:00	358	-	-	-	-	-	-	3.1	남남동	167	23.9	1017.0	-	
2021-10-03 17:52:00	357	-	-	-	-	-	-	3.9	남남동	166	23.9	1017.0	-	
2021-10-03 17:53:00	355	-	-	-	-	-	-	2.9	남남동	153	23.9	1017.0	-	
2021-10-03 17:54:00	353	-	-	-	-	-	-	3.8	남남동	168	23.8	1017.0	-	
2021-10-03 17:55:00	352	-	-	-	-	-	-	3.4	남	173	23.8	1017.0	-	
2021-10-03 17:56:00	351	-	-	-	-	-	-	2.7	남남동	166	23.8	1017.0	-	
2021-10-03 17:57:00	350	-	-	-	-	-	-	2.9	남남동	156	23.8	1017.0	-	
2021-10-03 17:58:00	349	-	-	-	-	-	-	3.0	남남동	165	23.8	1017.0	-	
2021-10-03 17:59:00	347	-	-	-	-	-	-	3.4	남	169	23.7	1017.0	-	
2021-10-03 18:00:00	346	-	-	-	-	-	-	3.3	남	173	23.7	1017.0	-	
2021-10-03 18:01:00	344	-	-	-	-	-	-	3.2	남남동	165	23.7	1017.0	-	
2021-10-03 18:02:00	342	-	-	-	-	-	-	3.6	남남동	166	23.7	1017.0	-	
2021-10-03 18:03:00	340	-	-	-	-	-	-	3.0	남남동	163	23.7	1017.0	-	
2021-10-03 18:04:00	339	-	-	-	-	-	-	2.8	남남동	166	23.7	1017.0	-	
2021-10-03 18:05:00	337	-	-	-	-	-	-	3.3	남	173	23.7	1017.0	-	
2021-10-03 18:06:00	336	-	-	-	-	-	-	2.8	남남동	161	23.7	1017.0	-	
2021-10-03 18:07:00	334	-	-	-	-	-	-	3.6	남	174	23.7	1017.0	-	
2021-10-03 18:08:00	332	-	-	-	-	-	-	3.3	남	179	23.7	1016.9	-	
2021-10-03 18:09:00	330	-	-	-	-	-	-	3.4	남	170	23.7	1016.9	-	
2021-10-03 18:10:00	329	-	-	-	-	-	-	2.2	남남동	161	23.7	1016.9	-	
2021-10-03 18:11:00	327	-	-	-	-	-	-	3.5	남남동	153	23.6	1016.9	-	
2021-10-03 18:12:00	326	-	-	-	-	-	-	2.9	남남동	160	23.6	1016.9	-	
2021-10-03 18:13:00	324	-	-	-	-	-	-	3.5	남남동	152	23.6	1016.9	-	
2021-10-03 18:14:00	322	-	-	-	-	-	-	3.5	남남동	156	23.5	1016.9	-	
2021-10-03 18:15:00	321	-	-	-	-	-	-	2.7	남남동	161	23.5	1016.9	-	
2021-10-03 18:16:00	320	-	-	-	-	-	-	2.9	남남동	158	23.5	1017.0	-	
2021-10-03 18:17:00	318	-	-	-	-	-	-	3.2	남	171	23.4	1017.0	-	
2021-10-03 18:18:00	317	-	-	-	-	-	-	2.6	남남동	153	23.4	1017.0	-	
2021-10-03 18:19:00	315	-	-	-	-	-	-	1.7	남남동	149	23.5	1017.0	-	
2021-10-03 18:20:00	314	-	-	-	-	-	-	1.8	남남동	160	23.5	1017.0	-	
2021-10-03 18:21:00	312	-	-	-	-	-	-	1.7	남남동	163	23.4	1017.0	-	
2021-10-03 18:22:00	310	-	-	-	-	-	-	2.8	남남동	154	23.4	1017.0	-	
2021-10-03 18:23:00	308	-	-	-	-	-	-	3.0	남남동	158	23.3	1017.0	-	
2021-10-03 18:24:00	307	-	-	-	-	-	-	2.8	남남동	154	23.4	1017.0	-	
2021-10-03 18:25:00	305	-	-	-	-	-	-	2.3	남동	141	23.4	1017.1	-	
2021-10-03 18:26:00	304	-	-	-	-	-	-	2.6	남남동	167	23.4	1017.1	-	
2021-10-03 18:27:00	303	-	-	-	-	-	-	3.4	남	188	23.4	1017.0	-	
2021-10-03 18:28:00	301	-	-	-	-	-	-	2.1	남남동	163	23.5	1017.1	-	
2021-10-03 18:29:00	300	-	-	-	-	-	-	2.4	남남동	168	23.5	1017.1	-	
2021-10-03 18:30:00	298	-	-	-	-	-	-	2.3	남	175	23.4	1017.2	-	
2021-10-03 18:31:00	296	-	-	-	-	-	-	1.5	남	185	23.4	1017.2	-	
2021-10-03 18:32:00	295	-	-	-	-	-	-	0.9	남남서	207	23.4	1017.3	-	
2021-10-03 18:33:00	294	-	-	-	-	-	-	1.2	남남서	208	23.5	1017.3	-	
2021-10-03 18:34:00	293	-	-	-	-	-	-	1.3	남서	235	23.5	1017.3	-	
2021-10-03 18:35:00	291	-	-	-	-	-	-	1.1	남서	233	23.6	1017.3	-	
2021-10-03 18:36:00	290	-	-	-	-	-	-	1.6	서남서	241	23.6	1017.3	-	
2021-10-03 18:37:00	289	-	-	-	-	-	-	1.8	서남서	239	23.7	1017.3	-	
2021-10-03 18:38:00	289	-	-	-	-	-	-	1.7	남서	229	23.7	1017.3	-	
2021-10-03 18:39:00	287	-	-	-	-	-	-	1.8	남남서	211	23.7	1017.3	-	
2021-10-03 18:40:00	284	-	-	-	-	-	-	1.2	남서	224	23.8	1017.3	-	
2021-10-03 18:41:00	283	-	-	-	-	-	-	1.3	남서	216	23.8	1017.3	-	
2021-10-03 18:42:00	282	-	-	-	-	-	-	1.5	남남서	212	23.8	1017.3	-	
2021-10-03 18:43:00	280	-	-	-	-	-	-	1.2	남남서	201	23.8	1017.3	-	
2021-10-03 18:44:00	279	-	-	-	-	-	-	1.4	남남서	193	23.8	1017.4	-	
2021-10-03 18:45:00	277	-	-	-	-	-	-	1.5	남남동	151	23.9	1017.4	-	
2021-10-03 18:46:00	276	-	-	-	-	-	-	1.8	남남동	152	23.8	1017.4	-	
2021-10-03 18:47:00	274	-	-	-	-	-	-	2.9	남남동	165	23.8	1017.3	-	
2021-10-03 18:48:00	272	-	-	-	-	-	-	2.8	남남동	164	23.8	1017.4	-	
2021-10-03 18:49:00	271	-	-	-	-	-	-	3.1	남	186	23.7	1017.3	-	
2021-10-03 18:50:00	270	-	-	-	-	-	-	1.9	남	182	23.8	1017.4	-	
2021-10-03 18:51:00	267	-	-	-	-	-	-	2.0	남남서	199	23.8	1017.4	-	
2021-10-03 18:52:00	266	-	-	-	-	-	-	1.2	남서	221	23.8	1017.4	-	
2021-10-03 18:53:00	265	-	-	-	-	-	-	1.6	남남서	192	23.8	1017.4	-	
2021-10-03 18:54:00	263	-	-	-	-	-	-	1.0	남남서	204	23.9	1017.4	-	
2021-10-03 18:55:00	263	-	-	-	-	-	-	1.0	남남동	163	23.9	1017.4	-	
2021-10-03 18:56:00	260	-	-	-	-	-	-	1.7	남남동	153	23.9	1017.4	-	
2021-10-03 18:57:00	259	-	-	-	-	-	-	2.7	남남동	163	23.9	1017.4	-	
2021-10-03 18:58:00	257	-	-	-	-	-	-	2.8	남남동	149	23.8	1017.4	-	
2021-10-03 18:59:00	256	-	-	-	-	-	-	2.7	남동	143	23.7	1017.3	-	
2021-10-03 19:00:00	254	-	-	-	-	-	-	2.8	남남동	152	23.5	1017.4	-	
2021-10-03 19:01:00	253	-	-	-	-	-	-	2.8	남남동	159	23.4	1017.3	-	
2021-10-03 19:02:00	252	-	-	-	-	-	-	2.7	남동	146	23.3	1017.3	-	
2021-10-03 19:03:00	251	-	-	-	-	-	-	2.6	남남동	159	23.2	1017.3	-	
2021-10-03 19:04:00	250	-	-	-	-	-	-	2.9	남남동	157	23.2	1017.3	-	
2021-10-03 19:05:00	248	-	-	-	-	-	-	2.8	남남동	158	23.1	1017.3	-	
2021-10-03 19:06:00	247	-	-	-	-	-	-	2.5	남남동	159	23.1	1017.4	-	
2021-10-03 19:07:00	247	-	-	-	-	-	-	2.3	남남동	153	23.0	1017.4	-	
2021-10-03 19:08:00	246	-	-	-	-	-	-	2.4	남동	133	23.0	1017.4	-	
2021-10-03 19:09:00	244	-	-	-	-	-	-	2.9	남동	133	22.9	1017.4	-	
2021-10-03 19:10:00	243	-	-	-	-	-	-	2.6	남동	134	22.8	1017.4	-	
2021-10-03 19:11:00	241	-	-	-	-	-	-	2.3	남동	130	22.8	1017.4	-	
2021-10-03 19:12:00	240	-	-	-	-	-	-	2.7	남동	129	22.7	1017.4	-	
2021-10-03 19:13:00	240	-	-	-	-	-	-	2.3	남동	134	22.7	1017.4	-	
2021-10-03 19:14:00	238	-	-	-	-	-	-	2.2	남동	130	22.6	1017.4	-	
2021-10-03 19:15:00	237	-	-	-	-	-	-	1.8	남동	130	22.6	1017.5	-	
2021-10-03 19:16:00	236	-	-	-	-	-	-	2.1	남동	134	22.5	1017.5	-	
2021-10-03 19:17:00	235	-	-	-	-	-	-	2.0	남동	126	22.5	1017.5	-	
2021-10-03 19:18:00	235	-	-	-	-	-	-	2.4	남동	143	22.5	1017.5	-	
2021-10-03 19:19:00	233	-	-	-	-	-	-	2.2	남동	132	22.5	1017.5	-	
2021-10-03 19:20:00	232	-	-	-	-	-	-	2.0	남동	133	22.5	1017.5	-	
2021-10-03 19:21:00	230	-	-	-	-	-	-	1.7	동남동	123	22.5	1017.6	-	
2021-10-03 19:22:00	229	-	-	-	-	-	-	1.8	남동	136	22.5	1017.6	-	
2021-10-03 19:23:00	228	-	-	-	-	-	-	1.5	남동	124	22.5	1017.6	-	
2021-10-03 19:24:00	228	-	-	-	-	-	-	1.5	동남동	119	22.4	1017.6	-	
2021-10-03 19:25:00	228	-	-	-	-	-	-	1.9	남동	124	22.4	1017.6	-	
2021-10-03 19:26:00	227	-	-	-	-	-	-	1.9	남동	125	22.4	1017.7	-	
2021-10-03 19:27:00	225	-	-	-	-	-	-	2.1	동남동	116	22.4	1017.7	-	
2021-10-03 19:28:00	224	-	-	-	-	-	-	2.1	남동	126	22.3	1017.7	-	
2021-10-03 19:29:00	223	-	-	-	-	-	-	1.9	남동	133	22.3	1017.6	-	
2021-10-03 19:30:00	223	-	-	-	-	-	-	1.9	남동	128	22.3	1017.6	-	
2021-10-03 19:31:00	222	-	-	-	-	-	-	1.9	남동	131	22.3	1017.6	-	
2021-10-03 19:32:00	221	-	-	-	-	-	-	2.4	남동	141	22.2	1017.6	-	
2021-10-03 19:33:00	220	-	-	-	-	-	-	2.3	남동	143	22.2	1017.6	-	
2021-10-03 19:34:00	220	-	-	-	-	-	-	2.0	남동	135	22.3	1017.5	-	
2021-10-03 19:35:00	219	-	-	-	-	-	-	2.1	남동	138	22.3	1017.5	-	
2021-10-03 19:36:00	218	-	-	-	-	-	-	2.2	남동	131	22.3	1017.5	-	
2021-10-03 19:37:00	218	-	-	-	-	-	-	2.4	남동	133	22.3	1017.5	-	
2021-10-03 19:38:00	217	-	-	-	-	-	-	2.1	남동	126	22.3	1017.6	-	
2021-10-03 19:39:00	217	-	-	-	-	-	-	1.9	남동	132	22.3	1017.6	-	
2021-10-03 19:40:00	216	-	-	-	-	-	-	1.9	남동	133	22.2	1017.6	-	
2021-10-03 19:41:00	216	-	-	-	-	-	-	1.8	남동	130	22.1	1017.6	-	
2021-10-03 19:42:00	215	-	-	-	-	-	-	1.2	남동	126	22.1	1017.6	-	
2021-10-03 19:43:00	214	-	-	-	-	-	-	0.8	동남동	109	22.1	1017.5	-	
2021-10-03 19:44:00	213	-	-	-	-	-	-	0.8	동	99	22.1	1017.5	-	
2021-10-03 19:45:00	212	-	-	-	-	-	-	0.7	동	91	22.1	1017.5	-	
2021-10-03 19:46:00	212	-	-	-	-	-	-	0.8	동남동	104	22.1	1017.5	-	
2021-10-03 19:47:00	210	-	-	-	-	-	-	1.0	동	95	22.1	1017.5	-	
2021-10-03 19:48:00	210	-	-	-	-	-	-	1.4	동남동	117	22.0	1017.5	-	
2021-10-03 19:49:00	209	-	-	-	-	-	-	1.0	동남동	106	22.0	1017.4	-	
2021-10-03 19:50:00	208	-	-	-	-	-	-	1.5	동	97	22.0	1017.4	-	
2021-10-03 19:51:00	208	-	-	-	-	-	-	1.6	동남동	106	22.0	1017.4	-	
2021-10-03 19:52:00	207	-	-	-	-	-	-	1.7	동남동	110	22.0	1017.3	-	
2021-10-03 19:53:00	206	-	-	-	-	-	-	1.9	동남동	118	22.0	1017.3	-	
2021-10-03 19:54:00	205	-	-	-	-	-	-	2.0	동남동	116	22.0	1017.3	-	
2021-10-03 19:55:00	205	-	-	-	-	-	-	1.7	남동	133	22.0	1017.3	-	
2021-10-03 19:56:00	204	-	-	-	-	-	-	1.5	남동	143	22.1	1017.3	-	
2021-10-03 19:57:00	204	-	-	-	-	-	-	2.5	남동	141	22.1	1017.2	-	
2021-10-03 19:58:00	203	-	-	-	-	-	-	1.9	남동	134	22.2	1017.2	-	
2021-10-03 19:59:00	202	-	-	-	-	-	-	2.6	동남동	122	22.3	1017.2	-	
2021-10-03 20:00:00	202	-	-	-	-	-	-	2.3	동남동	121	22.3	1017.2	-	
2021-10-03 20:01:00	202	-	-	-	-	-	-	1.6	남동	134	22.3	1017.2	-	
2021-10-03 20:02:00	201	-	-	-	-	-	-	2.1	동남동	113	22.3	1017.2	-	
2021-10-03 20:03:00	200	-	-	-	-	-	-	1.7	남동	130	22.3	1017.2	-	
2021-10-03 20:04:00	201	-	-	-	-	-	-	1.6	동남동	122	22.4	1017.2	-	
2021-10-03 20:05:00	201	-	-	-	-	-	-	2.1	남동	129	22.4	1017.2	-	
2021-10-03 20:06:00	201	-	-	-	-	-	-	2.9	남동	144	22.4	1017.2	-	
2021-10-03 20:07:00	201	-	-	-	-	-	-	1.9	남동	128	22.4	1017.2	-	
2021-10-03 20:08:00	201	-	-	-	-	-	-	2.5	남동	132	22.5	1017.2	-	
2021-10-03 20:09:00	200	-	-	-	-	-	-	1.9	남남동	152	22.5	1017.2	-	
2021-10-03 20:10:00	200	-	-	-	-	-	-	1.9	동남동	123	22.5	1017.2	-	
2021-10-03 20:11:00	200	-	-	-	-	-	-	2.3	동남동	120	22.5	1017.2	-	
2021-10-03 20:12:00	200	-	-	-	-	-	-	2.4	남동	127	22.5	1017.2	-	
2021-10-03 20:13:00	201	-	-	-	-	-	-	2.7	남동	129	22.5	1017.2	-	
2021-10-03 20:14:00	200	-	-	-	-	-	-	2.7	남동	129	22.5	1017.2	-	
2021-10-03 20:15:00	200	-	-	-	-	-	-	2.2	남동	127	22.5	1017.2	-	
2021-10-03 20:16:00	200	-	-	-	-	-	-	2.2	남동	127	22.5	1017.2	-	
2021-10-03 20:17:00	200	-	-	-	-	-	-	2.5	남동	131	22.5	1017.2	-	
2021-10-03 20:18:00	200	-	-	-	-	-	-	2.9	남동	139	22.5	1017.2	-	
2021-10-03 20:19:00	199	-	-	-	-	-	-	1.9	남동	136	22.5	1017.1	-	
2021-10-03 20:20:00	199	-	-	-	-	-	-	2.1	남남동	153	22.6	1017.1	-	
2021-10-03 20:21:00	200	-	-	-	-	-	-	2.4	남남동	147	22.6	1017.1	-	
2021-10-03 20:22:00	200	-	-	-	-	-	-	2.2	남동	135	22.6	1017.1	-	
2021-10-03 20:23:00	199	-	-	-	-	-	-	2.4	남동	128	22.6	1017.1	-	
2021-10-03 20:24:00	199	-	-	-	-	-	-	2.0	남남동	151	22.6	1017.1	-	
2021-10-03 20:25:00	199	-	-	-	-	-	-	2.2	남동	136	22.6	1017.1	-	
2021-10-03 20:26:00	199	-	-	-	-	-	-	2.7	남남동	154	22.6	1017.1	-	
2021-10-03 20:27:00	199	-	-	-	-	-	-	2.5	남동	139	22.6	1017.1	-	
2021-10-03 20:28:00	199	-	-	-	-	-	-	1.7	남남동	156	22.6	1017.1	-	
2021-10-03 20:29:00	199	-	-	-	-	-	-	1.8	남남동	164	22.6	1017.1	-	
2021-10-03 20:30:00	199	-	-	-	-	-	-	1.4	남	173	22.6	1017.1	-	
2021-10-03 20:31:00	199	-	-	-	-	-	-	1.4	남남동	152	22.6	1017.1	-	
2021-10-03 20:32:00	199	-	-	-	-	-	-	2.2	남	171	22.6	1017.1	-	
2021-10-03 20:33:00	199	-	-	-	-	-	-	1.7	남	169	22.6	1017.1	-	
2021-10-03 20:34:00	198	-	-	-	-	-	-	0.9	남남동	161	22.6	1017.2	-	
2021-10-03 20:35:00	199	-	-	-	-	-	-	1.2	남	182	22.6	1017.2	-	
2021-10-03 20:36:00	199	-	-	-	-	-	-	1.5	남	170	22.6	1017.2	-	
2021-10-03 20:37:00	199	-	-	-	-	-	-	0.8	남동	137	22.6	1017.2	-	
2021-10-03 20:38:00	199	-	-	-	-	-	-	0.7	남남동	158	22.6	1017.2	-	
2021-10-03 20:39:00	200	-	-	-	-	-	-	1.1	남	182	22.6	1017.2	-	
2021-10-03 20:40:00	201	-	-	-	-	-	-	1.0	남	183	22.6	1017.2	-	
2021-10-03 20:41:00	201	-	-	-	-	-	-	0.8	남남서	202	22.6	1017.2	-	
2021-10-03 20:42:00	201	-	-	-	-	-	-	0.6	남	190	22.6	1017.2	-	
2021-10-03 20:43:00	200	-	-	-	-	-	-	0.9	남	178	22.6	1017.3	-	
2021-10-03 20:44:00	201	-	-	-	-	-	-	0.9	남	175	22.6	1017.3	-	
2021-10-03 20:45:00	202	-	-	-	-	-	-	0.8	남남동	151	22.6	1017.3	-	
2021-10-03 20:46:00	201	-	-	-	-	-	-	1.1	남동	146	22.6	1017.3	-	
2021-10-03 20:47:00	201	-	-	-	-	-	-	1.0	남동	136	22.6	1017.3	-	
2021-10-03 20:48:00	202	-	-	-	-	-	-	1.5	남동	129	22.5	1017.4	-	
2021-10-03 20:49:00	203	-	-	-	-	-	-	1.6	남동	141	22.5	1017.3	-	
2021-10-03 20:50:00	203	-	-	-	-	-	-	1.8	남동	142	22.5	1017.3	-	
2021-10-03 20:51:00	204	-	-	-	-	-	-	1.5	동남동	121	22.5	1017.3	-	
2021-10-03 20:52:00	204	-	-	-	-	-	-	1.6	남동	138	22.5	1017.3	-	
2021-10-03 20:53:00	203	-	-	-	-	-	-	1.5	남동	126	22.5	1017.3	-	
2021-10-03 20:54:00	204	-	-	-	-	-	-	1.6	동남동	118	22.5	1017.3	-	
2021-10-03 20:55:00	204	-	-	-	-	-	-	1.6	남남동	156	22.5	1017.2	-	
2021-10-03 20:56:00	205	-	-	-	-	-	-	0.9	남동	128	22.5	1017.2	-	
2021-10-03 20:57:00	206	-	-	-	-	-	-	1.5	남동	128	22.5	1017.3	-	
2021-10-03 20:58:00	207	-	-	-	-	-	-	1.4	남동	131	22.5	1017.2	-	
2021-10-03 20:59:00	207	-	-	-	-	-	-	1.2	남남동	148	22.5	1017.2	-	
2021-10-03 21:00:00	208	-	-	-	-	-	-	1.3	동남동	120	22.5	1017.2	-	
2021-10-03 21:01:00	208	-	-	-	-	-	-	1.4	남동	126	22.4	1017.2	-	
2021-10-03 21:02:00	209	-	-	-	-	-	-	1.2	남동	140	22.4	1017.2	-	
2021-10-03 21:03:00	209	-	-	-	-	-	-	1.3	남동	139	22.4	1017.2	-	
2021-10-03 21:04:00	209	-	-	-	-	-	-	1.7	남동	137	22.4	1017.3	-	
2021-10-03 21:05:00	209	-	-	-	-	-	-	0.8	남남동	149	22.4	1017.3	-	
2021-10-03 21:06:00	210	-	-	-	-	-	-	0.6	남동	136	22.4	1017.3	-	
2021-10-03 21:07:00	211	-	-	-	-	-	-	0.9	남남동	149	22.4	1017.4	-	
2021-10-03 21:08:00	211	-	-	-	-	-	-	0.5	남남서	196	22.4	1017.4	-	
2021-10-03 21:09:00	212	-	-	-	-	-	-	0.5	남남동	160	22.4	1017.4	-	
2021-10-03 21:10:00	212	-	-	-	-	-	-	0.5	남동	138	22.4	1017.4	-	
2021-10-03 21:11:00	214	-	-	-	-	-	-	1.5	남남동	164	22.4	1017.5	-	
2021-10-03 21:12:00	214	-	-	-	-	-	-	1.5	남	170	22.4	1017.5	-	
2021-10-03 21:13:00	215	-	-	-	-	-	-	0.8	남남동	149	22.4	1017.4	-	
2021-10-03 21:14:00	216	-	-	-	-	-	-	0.8	남	176	22.4	1017.4	-	
2021-10-03 21:15:00	217	-	-	-	-	-	-	0.3	남동	128	22.3	1017.4	-	
2021-10-03 21:16:00	-	-	-	-	-	-	-	-	-	-	-	-	-	
2021-10-03 21:17:00	218	-	-	-	-	-	-	0.5	남남동	162	22.4	1017.4	-	
2021-10-03 21:18:00	219	-	-	-	-	-	-	1.2	남동	128	22.4	1017.4	-	
2021-10-03 21:19:00	219	-	-	-	-	-	-	1.4	남남동	155	22.4	1017.4	-	
2021-10-03 21:20:00	221	-	-	-	-	-	-	1.0	남동	137	22.4	1017.5	-	
2021-10-03 21:21:00	221	-	-	-	-	-	-	1.4	남동	125	22.4	1017.4	-	
2021-10-03 21:22:00	222	-	-	-	-	-	-	1.5	남동	129	22.4	1017.4	-	
2021-10-03 21:23:00	223	-	-	-	-	-	-	1.3	남남동	154	22.4	1017.4	-	
2021-10-03 21:24:00	224	-	-	-	-	-	-	1.3	남남동	152	22.4	1017.4	-	
2021-10-03 21:25:00	224	-	-	-	-	-	-	1.1	남동	128	22.4	1017.4	-	
2021-10-03 21:26:00	225	-	-	-	-	-	-	1.2	남남동	168	22.4	1017.5	-	
2021-10-03 21:27:00	226	-	-	-	-	-	-	1.4	남동	145	22.4	1017.5	-	
2021-10-03 21:28:00	228	-	-	-	-	-	-	1.3	남동	129	22.4	1017.5	-	
2021-10-03 21:29:00	227	-	-	-	-	-	-	1.6	남동	139	22.4	1017.4	-	
2021-10-03 21:30:00	228	-	-	-	-	-	-	1.6	남남동	152	22.4	1017.4	-	
2021-10-03 21:31:00	229	-	-	-	-	-	-	1.6	남동	134	22.4	1017.4	-	
2021-10-03 21:32:00	229	-	-	-	-	-	-	1.4	남동	137	22.4	1017.4	-	
2021-10-03 21:33:00	230	-	-	-	-	-	-	1.8	남동	124	22.4	1017.4	-	
2021-10-03 21:34:00	232	-	-	-	-	-	-	1.6	남동	124	22.4	1017.4	-	
2021-10-03 21:35:00	233	-	-	-	-	-	-	1.3	남동	126	22.4	1017.4	-	
2021-10-03 21:36:00	234	-	-	-	-	-	-	1.4	남동	136	22.4	1017.4	-	
2021-10-03 21:37:00	235	-	-	-	-	-	-	1.4	남동	143	22.4	1017.4	-	
2021-10-03 21:38:00	236	-	-	-	-	-	-	1.7	남동	129	22.4	1017.4	-	
2021-10-03 21:39:00	238	-	-	-	-	-	-	1.8	남남동	147	22.4	1017.5	-	
2021-10-03 21:40:00	239	-	-	-	-	-	-	1.6	남동	139	22.4	1017.5	-	
2021-10-03 21:41:00	240	-	-	-	-	-	-	1.2	남남동	147	22.4	1017.5	-	
2021-10-03 21:42:00	242	-	-	-	-	-	-	1.5	남동	136	22.4	1017.5	-	
2021-10-03 21:43:00	244	-	-	-	-	-	-	1.3	남동	136	22.4	1017.5	-	
2021-10-03 21:44:00	245	-	-	-	-	-	-	1.6	남동	127	22.4	1017.5	-	
2021-10-03 21:45:00	246	-	-	-	-	-	-	1.5	남동	144	22.4	1017.5	-	
2021-10-03 21:46:00	248	-	-	-	-	-	-	1.5	남동	131	22.4	1017.5	-	
2021-10-03 21:47:00	249	-	-	-	-	-	-	1.6	남동	131	22.4	1017.4	-	
2021-10-03 21:48:00	251	-	-	-	-	-	-	1.4	남동	128	22.3	1017.4	-	
2021-10-03 21:49:00	252	-	-	-	-	-	-	1.4	남동	135	22.3	1017.4	-	
2021-10-03 21:50:00	253	-	-	-	-	-	-	1.3	남동	139	22.3	1017.4	-	
2021-10-03 21:51:00	255	-	-	-	-	-	-	1.2	남동	127	22.3	1017.4	-	
2021-10-03 21:52:00	257	-	-	-	-	-	-	1.3	남동	137	22.3	1017.4	-	
2021-10-03 21:53:00	258	-	-	-	-	-	-	0.8	남동	134	22.3	1017.4	-	
2021-10-03 21:54:00	259	-	-	-	-	-	-	1.4	남동	127	22.3	1017.4	-	
2021-10-03 21:55:00	261	-	-	-	-	-	-	1.6	남동	138	22.3	1017.3	-	
2021-10-03 21:56:00	262	-	-	-	-	-	-	2.0	남동	130	22.3	1017.3	-	
2021-10-03 21:57:00	263	-	-	-	-	-	-	1.4	남동	133	22.2	1017.3	-	
2021-10-03 21:58:00	264	-	-	-	-	-	-	1.1	남동	133	22.2	1017.3	-	
2021-10-03 21:59:00	266	-	-	-	-	-	-	1.5	남동	134	22.2	1017.2	-	
2021-10-03 22:00:00	267	-	-	-	-	-	-	1.3	남동	145	22.2	1017.2	-	
2021-10-03 22:01:00	268	-	-	-	-	-	-	1.2	동남동	123	22.2	1017.2	-	
2021-10-03 22:02:00	269	-	-	-	-	-	-	0.9	남동	131	22.2	1017.2	-	
2021-10-03 22:03:00	270	-	-	-	-	-	-	0.8	동남동	115	22.2	1017.2	-	
2021-10-03 22:04:00	271	-	-	-	-	-	-	1.1	동남동	120	22.2	1017.3	-	
2021-10-03 22:05:00	272	-	-	-	-	-	-	0.9	남동	126	22.2	1017.2	-	
2021-10-03 22:06:00	274	-	-	-	-	-	-	1.3	남동	129	22.2	1017.3	-	
2021-10-03 22:07:00	276	-	-	-	-	-	-	1.1	동남동	114	22.2	1017.3	-	
2021-10-03 22:08:00	277	-	-	-	-	-	-	1.0	동남동	123	22.2	1017.3	-	
2021-10-03 22:09:00	279	-	-	-	-	-	-	0.8	동남동	117	22.2	1017.3	-	
2021-10-03 22:10:00	281	-	-	-	-	-	-	1.0	남동	132	22.2	1017.3	-	
2021-10-03 22:11:00	282	-	-	-	-	-	-	1.4	남동	131	22.2	1017.2	-	
2021-10-03 22:12:00	284	-	-	-	-	-	-	1.4	남동	135	22.2	1017.3	-	
2021-10-03 22:13:00	285	-	-	-	-	-	-	1.5	남동	133	22.2	1017.3	-	
2021-10-03 22:14:00	286	-	-	-	-	-	-	1.3	남동	124	22.2	1017.2	-	
2021-10-03 22:15:00	288	-	-	-	-	-	-	1.0	남동	132	22.2	1017.3	-	
2021-10-03 22:16:00	289	-	-	-	-	-	-	1.5	남동	131	22.2	1017.2	-	
2021-10-03 22:17:00	291	-	-	-	-	-	-	1.5	남동	125	22.2	1017.2	-	
2021-10-03 22:18:00	293	-	-	-	-	-	-	1.2	남동	125	22.2	1017.2	-	
2021-10-03 22:19:00	294	-	-	-	-	-	-	1.9	남동	126	22.2	1017.2	-	
